DEPT,GR
753.3132,12.8764
753.4656,12.3152
753.618,11.1376
753.7704,10.1578
753.9228,10.2055
754.0752,10.6635
754.2276,11.3012
754.38,11.9281
754.5324,12.0448
754.6848,11.5607
754.8372,11.1513
754.9896,9.8023
755.142,9.6809
755.2944,10.0732
755.4468,10.6781
755.5992,10.5286
755.7516,10.486
755.904,10.0862
756.0564,11.0572
756.2088,11.073
756.3612,11.5671
756.5136,11.4661
756.666,10.8426
756.8184,11.7596
756.9708,11.9488
757.1232,12.6199
757.2756,11.7827
757.428,11.1506
757.5804,11.4594
757.7328,12.7591
757.8852,13.4107
758.0376,13.4094
758.19,12.3744
758.3424,11.7689
758.4948,11.2027
758.6472,10.5211
758.7996,10.6359
758.952,11.838
759.1044,13.6395
759.2568,13.8408
759.4092,13.9973
759.5616,14.3489
759.714,14.5398
759.8664,14.7286
760.0188,16.0047
760.1712,17.2899
760.3236,18.3558
760.476,18.9401
760.6284,18.3591
760.7808,16.5579
760.9332,14.7073
761.0856,12.6072
761.238,11.8379
761.3904,11.7677
761.5428,11.6786
761.6952,12.7726
761.8476,14.2264
762,14.48
762.1524,13.9442
762.3048,13.3881
762.4572,13.1796
762.6096,13.1559
762.762,14.0351
762.9144,15.0254
763.0668,14.3988
763.2192,12.8178
763.3716,11.7245
763.524,12.6018
763.6764,14.0271
763.8288,14.9894
763.9812,15.2171
764.1336,15.0616
764.286,14.9149
764.4384,15.4616
764.5908,16.5423
764.7432,18.2583
764.8956,20.2229
765.048,23.092
765.2004,26.9299
765.3528,30.3538
765.5052,32.7739
765.6576,35.194
765.81,35.9763
765.9624,35.3315
766.1148,36.6325
766.2672,38.1497
766.4196,38.2428
766.572,33.7436
766.7244,29.9919
766.8768,26.1363
767.0292,23.1235
767.1816,19.6352
767.334,19.1071
767.4864,19.2102
767.6388,18.2832
767.7912,16.5859
767.9436,16.7279
768.096,17.5125
768.2484,17.6422
768.4008,17.5294
768.5532,18.0563
768.7056,18.4855
768.858,17.6861
769.0104,17.1223
769.1628,15.9056
769.3152,13.9921
769.4676,13.8952
769.62,13.3462
769.7724,12.7146
769.9248,12.9903
770.0772,11.54
770.2296,10.1477
770.382,9.4604
770.5344,9.1407
770.6868,9.5457
770.8392,10.3376
770.9916,10.9443
771.144,8.6473
771.2964,7.7026
771.4488,7.4764
771.6012,8.1208
771.7536,9.1255
771.906,9.5111
772.0584,10.2676
772.2108,10.8824
772.3632,10.1684
772.5156,9.6844
772.668,9.1019
772.8204,8.6589
772.9728,9.5032
773.1252,10.3355
773.2776,10.228
773.43,9.8752
773.5824,10.3004
773.7348,11.4083
773.8872,13.1963
774.0396,14.5695
774.192,12.6265
774.3444,10.7861
774.4968,10.7111
774.6492,11.5468
774.8016,11.2699
774.954,10.7065
775.1064,10.1504
775.2588,10.7871
775.4112,12.4344
775.5636,14.1042
775.716,15.7879
775.8684,15.9567
776.0208,16.4187
776.1732,17.3479
776.3256,15.6454
776.478,14.4024
776.6304,11.7371
776.7828,10.6381
776.9352,11.4849
777.0876,11.2479
777.24,10.855
777.3924,10.6099
777.5448,11.5896
777.6972,12.485
777.8496,13.2863
778.002,14.5025
778.1544,14.692
778.3068,15.0224
778.4592,15.8198
778.6116,15.6304
778.764,16.4003
778.9164,15.5422
779.0688,14.7563
779.2212,14.9509
779.3736,15.9842
779.526,16.3232
779.6784,16.1898
779.8308,15.7616
779.9832,15.7582
780.1356,16.1998
780.288,15.3493
780.4404,14.5909
780.5928,15.8524
780.7452,16.6561
780.8976,15.7207
781.05,14.8088
781.2024,14.2516
781.3548,14.6625
781.5072,16.1999
781.6596,15.2541
781.812,14.9429
781.9644,14.5099
782.1168,13.9551
782.2692,13.4673
782.4216,14.6027
782.574,15.4921
782.7264,14.852
782.8788,15.3106
783.0312,14.3093
783.1836,13.7775
783.336,14.1611
783.4884,13.49
783.6408,12.1618
783.7932,11.2664
783.9456,12.2392
784.098,13.5958
784.2504,14.973
784.4028,14.9557
784.5552,14.8966
784.7076,15.3726
784.86,15.9384
785.0124,15.2774
785.1648,14.7637
785.3172,14.613
785.4696,14.1896
785.622,14.7529
785.7744,15.4326
785.9268,14.9707
786.0792,14.4826
786.2316,13.762
786.384,13.3811
786.5364,13.748
786.6888,14.3966
786.8412,15.7256
786.9936,17.4552
787.146,16.1694
787.2984,13.879
787.4508,11.7205
787.6032,12.6711
787.7556,14.558
787.908,15.4261
788.0604,14.7317
788.2128,12.8123
788.3652,10.9989
788.5176,9.9741
788.67,9.5786
788.8224,10.295
788.9748,9.6106
789.1272,8.6844
789.2796,8.188
789.432,8.5819
789.5844,8.3373
789.7368,8.5979
789.8892,10.2813
790.0416,11.3485
790.194,10.6697
790.3464,10.4636
790.4988,11.4581
790.6512,11.5409
790.8036,11.0936
790.956,10.9918
791.1084,11.7538
791.2608,10.1493
791.4132,10.1742
791.5656,9.6976
791.718,11.0371
791.8704,10.2894
792.0228,9.4142
792.1752,8.4697
792.3276,10.1585
792.48,11.3955
792.6324,11.5996
792.7848,11.3055
792.9372,11.0692
793.0896,10.6671
793.242,9.5654
793.3944,8.4757
793.5468,7.9262
793.6992,9.1676
793.8516,9.3001
794.004,9.8898
794.1564,11.0637
794.3088,12.4515
794.4612,11.8409
794.6136,11.0298
794.766,11.5251
794.9184,12.4592
795.0708,12.3483
795.2232,11.5113
795.3756,12.0897
795.528,12.9953
795.6804,12.3011
795.8328,11.1484
795.9852,9.6472
796.1376,9.6746
796.29,10.7212
796.4424,11.1445
796.5948,10.259
796.7472,11.1001
796.8996,11.9393
797.052,13.0473
797.2044,14.0063
797.3568,14.4938
797.5092,14.3952
797.6616,11.4568
797.814,10.6019
797.9664,10.8976
798.1188,9.6943
798.2712,8.8394
798.4236,8.5418
798.576,9.3198
798.7284,10.1985
798.8808,10.506
799.0332,11.2374
799.1856,12.3405
799.338,12.7591
799.4904,13.2728
799.6428,12.3876
799.7952,11.3903
799.9476,10.9356
800.1,11.4445
800.2524,11.3828
800.4048,10.2945
800.5572,9.9855
800.7096,9.1008
800.862,8.7073
801.0144,8.8194
801.1668,10.2239
801.3192,10.7343
801.4716,10.5105
801.624,11.0935
801.7764,11.1498
801.9288,10.4965
802.0812,9.9569
802.2336,9.6396
802.386,9.6969
802.5384,10.4777
802.6908,10.1157
802.8432,10.2668
802.9956,9.5691
803.148,9.2207
803.3004,8.2662
803.4528,7.4644
803.6052,8.8189
803.7576,9.5256
803.91,9.8151
804.0624,9.2519
804.2148,8.6979
804.3672,9.0086
804.5196,9.1421
804.672,8.7119
804.8244,8.4088
804.9768,8.1912
805.1292,7.7885
805.2816,7.193
805.434,8.6785
805.5864,10.5504
805.7388,11.8013
805.8912,12.2394
806.0436,12.82
806.196,12.8464
806.3484,12.7213
806.5008,9.9631
806.6532,9.6619
806.8056,9.2397
806.958,9.42
807.1104,10.2315
807.2628,11.0565
807.4152,11.0915
807.5676,11.6281
807.72,10.668
807.8724,9.8384
808.0248,9.2638
808.1772,10.0058
808.3296,9.1103
808.482,8.5614
808.6344,8.3331
808.7868,8.5279
808.9392,8.9637
809.0916,9.7471
809.244,11.1556
809.3964,12.1179
809.5488,12.5155
809.7012,13.405
809.8536,13.6829
810.006,14.0148
810.1584,14.384
810.3108,14.9583
810.4632,16.2839
810.6156,16.7635
810.768,17.9931
810.9204,19.4362
811.0728,19.1085
811.2252,17.6469
811.3776,17.4662
811.53,16.9264
811.6824,17.142
811.8348,15.5556
811.9872,15.659
812.1396,17.304
812.292,18.5476
812.4444,19.5679
812.5968,20.4741
812.7492,20.6305
812.9016,19.8659
813.054,19.039
813.2064,19.8098
813.3588,19.6793
813.5112,18.7795
813.6636,18.6572
813.816,18.6004
813.9684,17.9275
814.1208,18.1946
814.2732,17.919
814.4256,17.3826
814.578,17.8023
814.7304,18.7746
814.8828,19.7074
815.0352,19.54
815.1876,18.9802
815.34,18.9507
815.4924,19.3097
815.6448,19.4876
815.7972,18.4074
815.9496,18.1609
816.102,17.7969
816.2544,17.2675
816.4068,18.0063
816.5592,19.2677
816.7116,17.6235
816.864,16.4948
817.0164,16.0978
817.1688,15.5813
817.3212,15.1472
817.4736,15.9385
817.626,15.3548
817.7784,15.1288
817.9308,15.5244
818.0832,15.5571
818.2356,14.7712
818.388,14.3792
818.5404,14.6954
818.6928,15.6433
818.8452,16.4225
818.9976,16.8732
819.15,15.8577
819.3024,15.0977
819.4548,14.5529
819.6072,15.0288
819.7596,16.2751
819.912,16.3012
820.0644,15.9728
820.2168,17.1372
820.3692,18.1889
820.5216,18.7121
820.674,18.5053
820.8264,18.3207
820.9788,19.3226
821.1312,20.2718
821.2836,19.872
821.436,20.3471
821.5884,20.7455
821.7408,19.8636
821.8932,19.2111
822.0456,18.2238
822.198,18.864
822.3504,18.9371
822.5028,19.745
822.6552,21.7481
822.8076,23.5371
822.96,25.1211
823.1124,26.3473
823.2648,27.3759
823.4172,29.3781
823.5696,31.8551
823.722,34.7886
823.8744,36.1896
824.0268,35.211
824.1792,33.4628
824.3316,31.3735
824.484,29.23
824.6364,27.2294
824.7888,26.2121
824.9412,25.7495
825.0936,26.3169
825.246,26.8764
825.3984,26.1154
825.5508,24.8351
825.7032,23.5027
825.8556,23.627
826.008,22.6874
826.1604,21.4977
826.3128,20.5444
826.4652,19.4598
826.6176,19.2473
826.77,19.9445
826.9224,20.8837
827.0748,21.5397
827.2272,22.441
827.3796,22.8447
827.532,22.0973
827.6844,21.1713
827.8368,21.6256
827.9892,22.3293
828.1416,22.2453
828.294,21.915
828.4464,22.3958
828.5988,22.1495
828.7512,21.7908
828.9036,21.6789
829.056,21.8261
829.2084,21.1136
829.3608,19.8312
829.5132,19.0253
829.6656,20.1452
829.818,21.679
829.9704,21.4964
830.1228,21.0245
830.2752,20.8004
830.4276,20.5165
830.58,21.4515
830.7324,22.7359
830.8848,21.742
831.0372,21.8492
831.1896,22.0621
831.342,20.945
831.4944,20.8758
831.6468,22.4761
831.7992,22.5737
831.9516,21.6884
832.104,21.0505
832.2564,21.8513
832.4088,23.1745
832.5612,23.6862
832.7136,24.5375
832.866,25.6965
833.0184,25.8697
833.1708,26.9434
833.3232,27.0211
833.4756,27.8687
833.628,28.7634
833.7804,28.2312
833.9328,28.7552
834.0852,29.6693
834.2376,30.1081
834.39,29.5119
834.5424,28.3719
834.6948,27.3266
834.8472,26.473
834.9996,27.1278
835.152,27.4535
835.3044,27.0053
835.4568,26.2589
835.6092,25.1113
835.7616,22.9866
835.914,21.5901
836.0664,21.4423
836.2188,22.0141
836.3712,21.4174
836.5236,22.0109
836.676,23.6423
836.8284,23.8691
836.9808,24.9721
837.1332,26.1766
837.2856,25.5402
837.438,25.2951
837.5904,26.1471
837.7428,25.9947
837.8952,24.9675
838.0476,23.8623
838.2,23.1972
838.3524,22.7312
838.5048,21.9311
838.6572,21.3919
838.8096,21.842
838.962,20.8716
839.1144,21.6799
839.2668,22.5999
839.4192,23.3706
839.5716,23.6065
839.724,23.1378
839.8764,24.0797
840.0288,25.5463
840.1812,26.6316
840.3336,27.5528
840.486,27.5951
840.6384,26.5874
840.7908,26.0257
840.9432,26.7891
841.0956,28.022
841.248,29.0801
841.4004,30.1155
841.5528,28.6498
841.7052,27.0962
841.8576,24.9932
842.01,22.0299
842.1624,20.3582
842.3148,20.0785
842.4672,19.9702
842.6196,18.6936
842.772,16.9366
842.9244,15.8107
843.0768,15.5576
843.2292,16.2728
843.3816,16.3845
843.534,16.2174
843.6864,16.57
843.8388,16.8658
843.9912,15.9306
844.1436,15.6986
844.296,16.2219
844.4484,17.3525
844.6008,16.2869
844.7532,15.8217
844.9056,16.4727
845.058,17.8029
845.2104,19.2299
845.3628,20.1279
845.5152,20.2425
845.6676,20.5074
845.82,21.6204
845.9724,22.3178
846.1248,21.9009
846.2772,20.7555
846.4296,21.6769
846.582,22.5923
846.7344,23.1866
846.8868,23.0467
847.0392,23.2249
847.1916,22.8207
847.344,22.435
847.4964,22.8663
847.6488,22.9619
847.8012,22.7214
847.9536,23.5465
848.106,26.1015
848.2584,28.3371
848.4108,29.5083
848.5632,29.4199
848.7156,28.081
848.868,26.6283
849.0204,25.6934
849.1728,23.3751
849.3252,21.3213
849.4776,19.1986
849.63,18.486
849.7824,17.6575
849.9348,18.293
850.0872,19.9131
850.2396,18.1978
850.392,16.753
850.5444,15.3503
850.6968,14.0823
850.8492,12.2698
851.0016,10.6007
851.154,10.0573
851.3064,10.6339
851.4588,12.7067
851.6112,14.8755
851.7636,14.8532
851.916,14.4791
852.0684,14.7174
852.2208,15.2134
852.3732,18.6706
852.5256,18.73
852.678,18.3488
852.8304,19.4576
852.9828,19.5981
853.1352,19.4005
853.2876,21.8845
853.44,24.2824
853.5924,26.7299
853.7448,28.6155
853.8972,29.9824
854.0496,30.6352
854.202,29.1434
854.3544,27.5506
854.5068,26.3955
854.6592,26.5214
854.8116,28.2286
854.964,30.0408
855.1164,30.7504
855.2688,29.8406
855.4212,28.621
855.5736,28.7393
855.726,26.8353
855.8784,24.6197
856.0308,23.2248
856.1832,23.0676
856.3356,22.9026
856.488,21.4741
856.6404,21.488
856.7928,21.9257
856.9452,20.5669
857.0976,19.2669
857.25,20.0407
857.4024,19.6848
857.5548,18.4276
857.7072,18.193
857.8596,19.095
858.012,19.1762
858.1644,17.6685
858.3168,16.2946
858.4692,14.9197
858.6216,16.3312
858.774,18.1074
858.9264,18.933
859.0788,19.4643
859.2312,19.8096
859.3836,20.6105
859.536,21.0695
859.6884,19.8474
859.8408,18.5876
859.9932,17.4504
860.1456,16.8953
860.298,19.2759
860.4504,19.9051
860.6028,19.3718
860.7552,18.2319
860.9076,17.5968
861.06,16.0037
861.2124,15.0019
861.3648,16.8153
861.5172,18.7863
861.6696,19.4529
861.822,18.7262
861.9744,17.2575
862.1268,17.158
862.2792,15.4668
862.4316,15.0578
862.584,16.4058
862.7364,16.4026
862.8888,16.088
863.0412,16.6041
863.1936,17.9555
863.346,18.6226
863.4984,19.3043
863.6508,20.4793
863.8032,21.4776
863.9556,20.9177
864.108,21.0129
864.2604,22.2889
864.4128,22.7726
864.5652,21.9454
864.7176,22.6421
864.87,23.0598
865.0224,21.7132
865.1748,19.5606
865.3272,18.674
865.4796,18.5044
865.632,17.7423
865.7844,17.2352
865.9368,16.8083
866.0892,17.3028
866.2416,18.5009
866.394,16.9471
866.5464,16.6687
866.6988,16.5694
866.8512,15.8082
867.0036,15.4581
867.156,16.1265
867.3084,17.0423
867.4608,17.3215
867.6132,16.4802
867.7656,16.2983
867.918,16.5201
868.0704,16.3212
868.2228,15.6192
868.3752,15.2097
868.5276,14.9956
868.68,15.422
868.8324,15.7304
868.9848,15.7007
869.1372,15.5245
869.2896,15.5312
869.442,16.4065
869.5944,16.7051
869.7468,15.6563
869.8992,14.6014
870.0516,14.0769
870.204,15.0024
870.3564,17.7837
870.5088,19.1714
870.6612,19.6163
870.8136,18.3034
870.966,17.1016
871.1184,16.7696
871.2708,16.8841
871.4232,17.7145
871.5756,17.8212
871.728,18.1101
871.8804,18.0436
872.0328,16.996
872.1852,15.581
872.3376,14.4216
872.49,13.516
872.6424,14.0295
872.7948,13.6325
872.9472,13.1163
873.0996,13.2127
873.252,14.0858
873.4044,13.7374
873.5568,13.4694
873.7092,13.5766
873.8616,13.3907
874.014,14.1723
874.1664,15.0388
874.3188,14.037
874.4712,13.4653
874.6236,14.6799
874.776,15.4587
874.9284,14.6678
875.0808,14.6217
875.2332,15.7413
875.3856,15.9731
875.538,16.2923
875.6904,15.1005
875.8428,14.8602
875.9952,16.3995
876.1476,16.0606
876.3,16.5275
876.4524,17.9363
876.6048,19.371
876.7572,20.9976
876.9096,21.9598
877.062,19.4395
877.2144,17.5375
877.3668,15.6674
877.5192,15.6726
877.6716,16.2293
877.824,16.3189
877.9764,15.9618
878.1288,16.6693
878.2812,17.7184
878.4336,17.7934
878.586,18.6568
878.7384,19.7092
878.8908,20.5985
879.0432,20.6372
879.1956,19.6131
879.348,18.6155
879.5004,17.8836
879.6528,17.7176
879.8052,19.0284
879.9576,18.2949
880.11,16.9624
880.2624,16.2529
880.4148,16.5194
880.5672,15.6752
880.7196,14.6584
880.872,14.3235
881.0244,13.692
881.1768,14.4596
881.3292,15.7658
881.4816,16.4259
881.634,15.9208
881.7864,15.4259
881.9388,15.3179
882.0912,15.7371
882.2436,15.3546
882.396,15.2463
882.5484,15.9968
882.7008,16.6446
882.8532,15.8075
883.0056,15.9756
883.158,16.3093
883.3104,16.4349
883.4628,17.4984
883.6152,17.921
883.7676,17.3667
883.92,16.727
884.0724,16.1714
884.2248,16.4784
884.3772,16.1542
884.5296,15.3805
884.682,16.1196
884.8344,16.5389
884.9868,15.5196
885.1392,14.6178
885.2916,15.7642
885.444,15.0464
885.5964,15.7149
885.7488,17.248
885.9012,17.3511
886.0536,18.0027
886.206,17.3808
886.3584,17.8007
886.5108,16.9331
886.6632,16.3266
886.8156,18.3045
886.968,19.9008
887.1204,21.0971
887.2728,22.0376
887.4252,22.3412
887.5776,20.2237
887.73,18.3116
887.8824,17.8417
888.0348,16.5305
888.1872,15.563
888.3396,16.0477
888.492,17.5987
888.6444,18.5942
888.7968,19.3496
888.9492,19.2433
889.1016,17.6414
889.254,17.9069
889.4064,18.4673
889.5588,19.5315
889.7112,20.5638
889.8636,20.048
890.016,18.1645
890.1684,16.7934
890.3208,16.5128
890.4732,15.9508
890.6256,15.1343
890.778,14.1618
890.9304,13.473
891.0828,15.7255
891.2352,17.7306
891.3876,19.1881
891.54,20.3496
891.6924,21.126
891.8448,21.1767
891.9972,20.3217
892.1496,19.1322
892.302,18.5329
892.4544,17.019
892.6068,15.8504
892.7592,16.5579
892.9116,17.3466
893.064,17.2165
893.2164,17.2507
893.3688,18.5075
893.5212,18.7389
893.6736,18.4794
893.826,18.3692
893.9784,18.5233
894.1308,17.2829
894.2832,16.1569
894.4356,15.2346
894.588,14.1942
894.7404,14.7846
894.8928,16.0715
895.0452,16.43
895.1976,15.3823
895.35,15.8062
895.5024,16.6574
895.6548,16.4285
895.8072,16.0189
895.9596,16.046
896.112,16.0478
896.2644,15.6652
896.4168,15.4735
896.5692,17.1137
896.7216,17.1885
896.874,16.224
897.0264,16.0069
897.1788,16.4854
897.3312,16.6649
897.4836,16.3194
897.636,16.5539
897.7884,17.2359
897.9408,16.818
898.0932,16.9756
898.2456,17.2946
898.398,17.5266
898.5504,17.1375
898.7028,15.5609
898.8552,14.2558
899.0076,13.7929
899.16,14.9907
899.3124,15.0282
899.4648,13.8865
899.6172,13.9501
899.7696,13.8122
899.922,13.1869
900.0744,12.8718
900.2268,12.0132
900.3792,11.3791
900.5316,11.1719
900.684,11.374
900.8364,12.7316
900.9888,13.4048
901.1412,13.3201
901.2936,12.3751
901.446,11.3349
901.5984,11.9615
901.7508,11.7854
901.9032,10.9299
902.0556,11.2025
902.208,11.8805
902.3604,11.9075
902.5128,12.0907
902.6652,11.9712
902.8176,12.0798
902.97,12.8124
903.1224,12.9498
903.2748,12.8377
903.4272,12.4445
903.5796,11.9283
903.732,11.578
903.8844,12.1435
904.0368,13.1846
904.1892,12.6949
904.3416,11.9918
904.494,11.6248
904.6464,12.05
904.7988,11.9681
904.9512,11.9695
905.1036,13.5968
905.256,14.5069
905.4084,15.193
905.5608,14.9385
905.7132,15.2271
905.8656,15.2575
906.018,14.0419
906.1704,12.7962
906.3228,14.1173
906.4752,17.0029
906.6276,19.022
906.78,20.432
906.9324,21.1389
907.0848,23.4046
907.2372,25.2026
907.3896,28.0656
907.542,27.4213
907.6944,25.4698
907.8468,24.2489
907.9992,23.7863
908.1516,21.8039
908.304,20.1031
908.4564,17.6649
908.6088,17.2187
908.7612,18.6746
908.9136,19.4647
909.066,20.0001
909.2184,18.6171
909.3708,17.3309
909.5232,16.9289
909.6756,17.1793
909.828,17.8877
909.9804,18.6607
910.1328,18.9202
910.2852,19.654
910.4376,20.6262
910.59,21.2071
910.7424,19.8471
910.8948,18.5948
911.0472,18.4261
911.1996,19.1063
911.352,18.076
911.5044,17.6366
911.6568,18.2426
911.8092,18.0234
911.9616,17.1175
912.114,15.8799
912.2664,14.3256
912.4188,14.486
912.5712,15.5258
912.7236,16.392
912.876,16.5052
913.0284,15.5395
913.1808,14.4197
913.3332,13.8612
913.4856,13.4819
913.638,13.0885
913.7904,13.534
913.9428,14.5906
914.0952,15.7084
914.2476,15.9119
914.4,15.5012
914.5524,15.4253
914.7048,15.1672
914.8572,14.6389
915.0096,15.5071
915.162,16.5215
915.3144,15.5493
915.4668,14.9807
915.6192,15.3117
915.7716,15.9602
915.924,16.7802
916.0764,17.645
916.2288,18.0584
916.3812,17.3433
916.5336,16.9941
916.686,17.6767
916.8384,17.1158
916.9908,16.5098
917.1432,16.4183
917.2956,16.0154
917.448,16.3474
917.6004,18.9034
917.7528,18.0584
917.9052,17.0552
918.0576,16.1693
918.21,17.3825
918.3624,17.6584
918.5148,17.8558
918.6672,17.6227
918.8196,16.5318
918.972,15.6934
919.1244,16.4947
919.2768,17.3344
919.4292,17.5174
919.5816,16.5587
919.734,17.8699
919.8864,18.4616
920.0388,19.2639
920.1912,20.2008
920.3436,19.5256
920.496,21.071
920.6484,22.1638
920.8008,21.9476
920.9532,22.0345
921.1056,23.3061
921.258,24.7324
921.4104,25.9139
921.5628,25.0263
921.7152,23.508
921.8676,21.3949
922.02,18.0257
922.1724,16.9624
922.3248,16.6786
922.4772,18.0931
922.6296,18.0868
922.782,17.0473
922.9344,17.3949
923.0868,19.5756
923.2392,20.498
923.3916,19.8001
923.544,20.3156
923.6964,20.9884
923.8488,20.675
924.0012,20.1143
924.1536,19.4752
924.306,21.8383
924.4584,22.8178
924.6108,23.8168
924.7632,23.2251
924.9156,21.3512
925.068,19.943
925.2204,18.9416
925.3728,19.6883
925.5252,18.9672
925.6776,17.523
925.83,14.9362
925.9824,14.3783
926.1348,15.0272
926.2872,14.0951
926.4396,11.9807
926.592,11.4621
926.7444,13.5695
926.8968,15.433
927.0492,17.275
927.2016,18.3719
927.354,17.7085
927.5064,17.1041
927.6588,17.3754
927.8112,17.0053
927.9636,17.4835
928.116,18.9027
928.2684,19.9543
928.4208,21.0454
928.5732,22.1364
928.7256,23.1528
928.878,22.389
929.0304,18.9272
929.1828,16.9998
929.3352,15.6289
929.4876,14.5628
929.64,13.8585
929.7924,13.4416
929.9448,13.3647
930.0972,12.728
930.2496,12.111
930.402,12.0536
930.5544,12.5198
930.7068,13.2403
930.8592,13.1976
931.0116,13.5729
931.164,14.2776
931.3164,13.4413
931.4688,12.8173
931.6212,13.5535
931.7736,14.6509
931.926,15.0306
932.0784,15.2646
932.2308,15.7967
932.3832,16.5708
932.5356,18.162
932.688,19.1719
932.8404,19.7232
932.9928,19.8412
933.1452,18.5733
933.2976,18.6167
933.45,18.8163
933.6024,17.9587
933.7548,17.8821
933.9072,18.8797
934.0596,17.3843
934.212,16.6191
934.3644,17.6589
934.5168,17.5454
934.6692,16.1833
934.8216,15.7699
934.974,15.6461
935.1264,15.2492
935.2788,14.4368
935.4312,14.224
935.5836,12.8496
935.736,14.0485
935.8884,16.4189
936.0408,15.2811
936.1932,13.5472
936.3456,12.6623
936.498,11.9007
936.6504,11.9505
936.8028,13.1114
936.9552,14.0331
937.1076,13.8743
937.26,13.7753
937.4124,14.8629
937.5648,14.7137
937.7172,14.9786
937.8696,15.5822
938.022,15.6861
938.1744,16.0551
938.3268,15.1818
938.4792,13.7953
938.6316,14.1234
938.784,14.8424
938.9364,13.3876
939.0888,10.7469
939.2412,10.9174
939.3936,11.3644
939.546,11.7722
939.6984,12.3722
939.8508,11.4961
940.0032,10.8834
940.1556,11.2604
940.308,11.8871
940.4604,12.7755
940.6128,12.9799
940.7652,12.9692
940.9176,12.1629
941.07,11.953
941.2224,11.9326
941.3748,11.0757
941.5272,11.1762
941.6796,10.9679
941.832,10.6233
941.9844,10.5339
942.1368,10.933
942.2892,10.5467
942.4416,9.5925
942.594,9.3978
942.7464,9.9569
942.8988,10.0537
943.0512,9.9088
943.2036,10.5364
943.356,10.5646
943.5084,8.7896
943.6608,8.7056
943.8132,8.9142
943.9656,8.6782
944.118,9.39
944.2704,10.2466
944.4228,10.4875
944.5752,11.101
944.7276,11.8742
944.88,11.9541
945.0324,11.2994
945.1848,10.2754
945.3372,9.8818
945.4896,9.168
945.642,9.641
945.7944,9.6658
945.9468,9.8306
946.0992,9.3149
946.2516,9.4619
946.404,10.3997
946.5564,10.3738
946.7088,9.5908
946.8612,8.88
947.0136,8.8095
947.166,10.1209
947.3184,11.4152
947.4708,11.8298
947.6232,12.3243
947.7756,10.849
947.928,10.8839
948.0804,10.7269
948.2328,10.7758
948.3852,11.1919
948.5376,11.3384
948.69,10.8678
948.8424,10.784
948.9948,10.9272
949.1472,10.828
949.2996,10.6753
949.452,9.8086
949.6044,9.9124
949.7568,10.6651
949.9092,11.2926
950.0616,11.8435
950.214,12.3039
950.3664,12.6506
950.5188,14.5136
950.6712,16.008
950.8236,16.7711
950.976,17.0043
951.1284,15.6915
951.2808,16.4379
951.4332,17.1695
951.5856,17.792
951.738,16.9951
951.8904,14.1635
952.0428,13.206
952.1952,12.8736
952.3476,12.5891
952.5,12.1647
952.6524,12.0092
952.8048,12.2994
952.9572,13.0442
953.1096,13.5176
953.262,13.7615
953.4144,12.4851
953.5668,13.2318
953.7192,13.7252
953.8716,13.6186
954.024,12.467
954.1764,11.1636
954.3288,10.7551
954.4812,10.7039
954.6336,10.4447
954.786,10.0328
954.9384,9.6603
955.0908,9.4392
955.2432,10.3252
955.3956,9.9882
955.548,8.7457
955.7004,8.7839
955.8528,9.3382
956.0052,8.8533
956.1576,8.5125
956.31,8.3361
956.4624,8.3232
956.6148,7.9563
956.7672,8.0184
956.9196,8.3768
957.072,8.2836
957.2244,8.273
957.3768,8.4287
957.5292,9.0104
957.6816,9.9444
957.834,11.3587
957.9864,10.5577
958.1388,10.0487
958.2912,10.4154
958.4436,11.2381
958.596,10.9783
958.7484,10.8952
958.9008,10.8013
959.0532,10.4039
959.2056,11.4479
959.358,10.2101
959.5104,9.5843
959.6628,8.9991
959.8152,9.0021
959.9676,9.7874
960.12,9.846
960.2724,9.1583
960.4248,9.7237
960.5772,10.2148
960.7296,9.7138
960.882,10.1611
961.0344,11.1375
961.1868,11.1841
961.3392,10.1865
961.4916,10.6107
961.644,10.1328
961.7964,10.0779
961.9488,9.1165
962.1012,9.3848
962.2536,10.5862
962.406,11.9241
962.5584,13.4854
962.7108,15.1368
962.8632,16.1893
963.0156,14.5817
963.168,13.1683
963.3204,11.5674
963.4728,11.156
963.6252,11.1291
963.7776,10.3269
963.93,9.9695
964.0824,9.9399
964.2348,10.2409
964.3872,10.7424
964.5396,11.1927
964.692,11.865
964.8444,12.1314
964.9968,10.6037
965.1492,10.282
965.3016,10.5453
965.454,10.139
965.6064,9.734
965.7588,10.4896
965.9112,11.5499
966.0636,11.6077
966.216,10.8878
966.3684,10.7493
966.5208,9.9284
966.6732,9.6953
966.8256,10.3027
966.978,10.3685
967.1304,10.8107
967.2828,11.3601
967.4352,11.0178
967.5876,10.3466
967.74,11.7246
967.8924,12.9288
968.0448,12.7326
968.1972,12.4747
968.3496,11.7713
968.502,10.869
968.6544,10.2992
968.8068,10.5768
968.9592,13.2862
969.1116,14.4365
969.264,12.6186
969.4164,11.3057
969.5688,11.2874
969.7212,11.231
969.8736,12.2626
970.026,12.4472
970.1784,11.7733
970.3308,12.0627
970.4832,11.7088
970.6356,11.7837
970.788,11.5376
970.9404,11.7614
971.0928,12.114
971.2452,12.0585
971.3976,12.1655
971.55,12.2265
971.7024,12.653
971.8548,13.4701
972.0072,14.2614
972.1596,13.1785
972.312,12.3783
972.4644,13.6426
972.6168,14.9871
972.7692,14.2914
